epoch,train_loss,train_samples,val_split,val_samples,val_exact_acc,val_cer,val_char_acc,seconds
22,0.4478343848301017,2944,val,367,0.3024523160762943,0.23104458184184837,0.7689554181581516,2.764720916748047
23,0.4108124647451484,2944,val,367,0.32697547683923706,0.22290920924178328,0.7770907907582167,2.703460216522217
24,0.38034612653048144,2944,val,367,0.31607629427792916,0.22030589000976245,0.7796941099902376,2.7349162101745605
25,0.36114081416441046,2944,val,367,0.3242506811989101,0.2342987308818744,0.7657012691181256,2.7527995109558105
26,0.3367392754425173,2944,val,367,0.3460490463215259,0.2245362837617963,0.7754637162382036,2.7455482482910156
27,0.31832599153985147,2944,val,367,0.33242506811989103,0.22160754962577286,0.7783924503742271,2.7335774898529053
28,0.29687448688175366,2944,val,367,0.35967302452316074,0.21965506020175724,0.7803449397982427,2.741201400756836
29,0.26137191024811374,2944,val,367,0.329700272479564,0.2245362837617963,0.7754637162382036,2.7342545986175537
30,0.24363150285637897,2944,val,367,0.32697547683923706,0.22746501789781973,0.7725349821021803,2.7554287910461426
31,0.23220447386088577,2944,val,367,0.2997275204359673,0.23983078424991863,0.7601692157500813,2.7830753326416016
32,0.21495210184999133,2944,val,367,0.3242506811989101,0.2248616986657989,0.7751383013342011,2.7496399879455566
33,0.1912506306948869,2944,val,367,0.3542234332425068,0.22323462414578588,0.7767653758542141,2.724721670150757
34,0.1861751048785189,2944,val,367,0.3542234332425068,0.22128213472177025,0.7787178652782297,2.7551536560058594
35,0.16020278114339578,2944,val,367,0.335149863760218,0.22160754962577286,0.7783924503742271,2.799712657928467
36,0.1435179655318675,2944,val,367,0.36239782016348776,0.2079401236576635,0.7920598763423365,2.7396788597106934
37,0.11964655262620552,2944,val,367,0.3814713896457766,0.21444842173771558,0.7855515782622844,2.6935462951660156
38,0.10065812981970933,2944,val,367,0.36239782016348776,0.214123006833713,0.785876993166287,2.7536122798919678
39,0.0857363410456025,2944,val,367,0.3651226158038147,0.20891636836967134,0.7910836316303287,2.7296478748321533
40,0.0712845069558724,2944,val,367,0.38419618528610355,0.2150992515457208,0.7849007484542792,2.7471299171447754
41,0.05865775996252247,2944,val,367,0.37329700272479566,0.21542466644972338,0.7845753335502766,2.733405828475952
42,0.047731943003347384,2944,val,367,0.3760217983651226,0.22160754962577286,0.7783924503742271,2.7073137760162354
43,0.038975780121172254,2944,val,367,0.3787465940054496,0.2167263260657338,0.7832736739342662,2.7546539306640625
44,0.03289210369162585,2944,val,367,0.37329700272479566,0.2147738366417182,0.7852261633582818,2.7415616512298584
45,0.027349146163981895,2944,val,367,0.38419618528610355,0.20859095346566872,0.7914090465343313,2.7391834259033203
46,0.025324048747753968,2944,val,367,0.3896457765667575,0.20924178327367393,0.7907582167263261,2.7434308528900146
47,0.03001471276840438,2944,val,367,0.3569482288828338,0.22160754962577286,0.7783924503742271,2.7415874004364014
48,0.05366386290963577,2944,val,367,0.31607629427792916,0.22941750732183533,0.7705824926781647,2.7749502658843994
49,0.09765274442084458,2944,val,367,0.35149863760217986,0.23039375203384316,0.7696062479661568,2.7382938861846924
50,0.10304342194095902,2944,val,367,0.3678474114441417,0.214123006833713,0.785876993166287,2.7253239154815674
51,0.07158452519418104,2944,val,367,0.37329700272479566,0.21932964529775464,0.7806703547022453,2.730117082595825
52,0.04933143435451,2944,val,367,0.3678474114441417,0.20891636836967134,0.7910836316303287,2.7384567260742188
53,0.03506823985472969,2944,val,367,0.36239782016348776,0.21119427269768956,0.7888057273023105,2.7841107845306396
54,0.022959172087923987,2944,val,367,0.3896457765667575,0.20924178327367393,0.7907582167263261,2.738372564315796
55,0.018978978729928316,2944,val,367,0.3869209809264305,0.2072892938496583,0.7927107061503417,2.7538342475891113
56,0.018534362255393164,2944,val,367,0.3814713896457766,0.21021802798568173,0.7897819720143182,2.728564500808716
