epoch,train_loss,train_samples,val_split,val_samples,val_exact_acc,val_cer,val_char_acc,seconds
1,3.6160153876180234,2944,val,367,0.0,1.0,0.0,4.961899995803833
2,2.8484759278919385,2944,val,367,0.0,0.9140904653433127,0.08590953465668727,4.944149494171143
3,2.757981647615847,2944,val,367,0.0,0.9205987634233648,0.07940123657663523,4.910535097122192
4,2.60985062951627,2944,val,367,0.0,0.8779694109990237,0.1220305890009763,4.917571306228638
5,2.3554886786834053,2944,val,367,0.0,0.7897819720143182,0.2102180279856818,4.90954327583313
6,2.028322183567545,2944,val,367,0.0,0.7728603970061829,0.22713960299381708,4.936645030975342
7,1.6254818724549336,2944,val,367,0.0027247956403269754,0.493003579563944,0.506996420436056,4.946366310119629
8,1.1466903919759004,2944,val,367,0.0653950953678474,0.3068662544744549,0.6931337455255451,4.914637565612793
9,0.8966027653735616,2944,val,367,0.1444141689373297,0.25935567849007485,0.7406443215099252,4.949737071990967
10,0.7817148553288501,2944,val,367,0.18528610354223432,0.2456882525219655,0.7543117474780345,4.935283899307251
11,0.6902246475219727,2944,val,367,0.2016348773841962,0.2167263260657338,0.7832736739342662,4.87534499168396
12,0.6332775211852529,2944,val,367,0.2452316076294278,0.20826553856166613,0.7917344614383339,4.927257776260376
13,0.5907808451548867,2944,val,367,0.26975476839237056,0.20045558086560364,0.7995444191343963,4.864418983459473
14,0.5543307895245759,2944,val,367,0.2615803814713896,0.1864627399934917,0.8135372600065083,4.88192892074585
15,0.5182697235242181,2944,val,367,0.2670299727520436,0.17865278229742923,0.8213472177025708,4.940949201583862
16,0.4829942182354305,2944,val,367,0.28337874659400547,0.1767002928734136,0.8232997071265864,4.942825555801392
17,0.4568549822206083,2944,val,367,0.2970027247956403,0.1672632606573381,0.8327367393426619,4.959568023681641
18,0.43333874772424286,2944,val,367,0.28065395095367845,0.1767002928734136,0.8232997071265864,4.916766405105591
19,0.39395813384781714,2944,val,367,0.2997275204359673,0.16400911161731208,0.8359908883826879,4.906627178192139
