epoch,train_loss,train_samples,val_split,val_samples,val_exact_acc,val_cer,val_char_acc,seconds
1,3.602476135544155,2944,val,367,0.0,1.0,0.0,4.460538148880005
2,2.8311685168224834,2944,val,367,0.0,0.9140904653433127,0.08590953465668727,4.4542155265808105
3,2.690564191859701,2944,val,367,0.0,0.9170191994793362,0.08298080052066381,4.454127073287964
4,2.4627164602279663,2944,val,367,0.0,0.8005206638464042,0.1994793361535958,4.4617369174957275
5,2.1114061422969983,2944,val,367,0.0,0.7435730556459486,0.25642694435405144,4.4442384243011475
6,1.5974610888439675,2944,val,367,0.0,0.5034168564920274,0.4965831435079726,4.459344387054443
7,1.0160865744818812,2944,val,367,0.06267029972752043,0.27172144484217375,0.7282785551578262,4.463374614715576
8,0.783331414927607,2944,val,367,0.07901907356948229,0.2450374227139603,0.7549625772860397,4.46254825592041
9,0.6729403695334559,2944,val,367,0.23705722070844687,0.20501138952164008,0.7949886104783599,4.428450107574463
10,0.6164998710155487,2944,val,367,0.21798365122615804,0.1949235274975594,0.8050764725024406,4.425359725952148
11,0.5787788985863976,2944,val,367,0.24250681198910082,0.19297103807354377,0.8070289619264562,4.456023216247559
12,0.5377370941898098,2944,val,367,0.23160762942779292,0.1861373250894891,0.8138626749105109,4.406630754470825
13,0.508831622807876,2944,val,367,0.2724795640326976,0.17702570777741622,0.8229742922225838,4.831893682479858
14,0.4803497558054717,2944,val,367,0.3024523160762943,0.17084282460136674,0.8291571753986333,4.458425998687744
15,0.4490712155466494,2944,val,367,0.3133514986376022,0.15912788805727301,0.8408721119427269,4.469001054763794
16,0.4275724900805432,2944,val,367,0.26430517711171664,0.16986657988935894,0.8301334201106411,4.425581932067871
17,0.397821504784667,2944,val,367,0.3079019073569482,0.1568499837292548,0.8431500162707453,4.492587327957153
18,0.3713895399933276,2944,val,367,0.335149863760218,0.14904002603319233,0.8509599739668077,4.394770622253418
19,0.35789066488328186,2944,val,367,0.329700272479564,0.15457207940123657,0.8454279205987634,4.5046093463897705
20,0.33273813581984973,2944,val,367,0.33787465940054495,0.14969085584119754,0.8503091441588024,4.447199821472168
21,0.3042534113578174,2944,val,367,0.3405994550408719,0.1454604620891637,0.8545395379108363,4.425886154174805
22,0.27412968971159146,2944,val,367,0.3760217983651226,0.13862674910510903,0.861373250894891,4.463906764984131
23,0.2517194443422815,2944,val,367,0.3542234332425068,0.15099251545720793,0.8490074845427921,4.45358681678772
24,0.2487443866937057,2944,val,367,0.3869209809264305,0.13504718516108039,0.8649528148389196,4.402121305465698
25,0.22015060225258704,2944,val,367,0.3896457765667575,0.13016596160104132,0.8698340383989587,4.47761869430542
26,0.19441958387260852,2944,val,367,0.44141689373297005,0.12300683371298406,0.876993166287016,4.442139148712158
27,0.16759118988462116,2944,val,367,0.4114441416893733,0.1282134721770257,0.8717865278229743,4.466765880584717
28,0.16089411679169405,2944,val,367,0.4223433242506812,0.1275626423690205,0.8724373576309795,4.50352931022644
29,0.1413380843789681,2944,val,367,0.47956403269754766,0.11454604620891637,0.8854539537910836,4.389413833618164
30,0.1333208534380664,2944,val,367,0.4604904632152589,0.1178001952489424,0.8821998047510576,4.432301759719849
31,0.11780511409692142,2944,val,367,0.44141689373297005,0.12495932313699967,0.8750406768630004,4.45536994934082
32,0.09784326548485653,2944,val,367,0.4986376021798365,0.10771233322486169,0.8922876667751383,4.408112287521362
33,0.07738208900327267,2944,val,367,0.4986376021798365,0.10575984380084608,0.894240156199154,4.435108661651611
34,0.06638640213919722,2944,val,367,0.49591280653950953,0.10478359908883828,0.8952164009111617,4.470097064971924
35,0.05524001934606096,2944,val,367,0.5149863760217984,0.10120403514480963,0.8987959648551904,4.418242931365967
36,0.04452175395968168,2944,val,367,0.5040871934604905,0.10120403514480963,0.8987959648551904,4.41095232963562
37,0.03333231118386206,2944,val,367,0.5013623978201635,0.10868857793686951,0.8913114220631305,4.44650936126709
38,0.026539097985495693,2944,val,367,0.5258855585831063,0.09729905629677839,0.9027009437032216,4.434350252151489
39,0.019506609472243683,2944,val,367,0.5204359673024523,0.10055320533680442,0.8994467946631955,4.486963987350464
40,0.014481224109540168,2944,val,367,0.5149863760217984,0.10120403514480963,0.8987959648551904,4.466690301895142
41,0.010621002379237958,2944,val,367,0.5422343324250681,0.09860071591278881,0.9013992840872112,4.433970928192139
42,0.008596891263985763,2944,val,367,0.547683923705722,0.09534656687276277,0.9046534331272372,4.457959175109863
43,0.006431055680403243,2944,val,367,0.5340599455040872,0.097624471200781,0.902375528799219,4.472405672073364
44,0.00551849001330202,2944,val,367,0.5286103542234333,0.097624471200781,0.902375528799219,4.425386190414429
45,0.004488401337648215,2944,val,367,0.5340599455040872,0.09664822648877319,0.9033517735112269,4.525790691375732
46,0.003851951261901337,2944,val,367,0.5313351498637602,0.09697364139277578,0.9030263586072242,4.398401975631714
47,0.0034507464809829125,2944,val,367,0.5313351498637602,0.09404490725675235,0.9059550927432476,4.423851728439331
48,0.003097213420045117,2944,val,367,0.5204359673024523,0.09697364139277578,0.9030263586072242,4.468677759170532
49,0.002822530126887495,2944,val,367,0.5313351498637602,0.09599739668076798,0.904002603319232,4.437594175338745
50,0.0025985078460982313,2944,val,367,0.5286103542234333,0.09632281158477059,0.9036771884152294,4.428698301315308
51,0.002406947226162352,2944,val,367,0.5313351498637602,0.09632281158477059,0.9036771884152294,4.441288709640503
52,0.0022469178581124415,2944,val,367,0.5340599455040872,0.09632281158477059,0.9036771884152294,4.44680118560791
