epoch,train_loss,train_samples,val_split,val_samples,val_exact_acc,val_cer,val_char_acc,seconds
1,3.599995732307434,2944,val,367,0.0,1.0,0.0,3.4251978397369385
2,2.8097622757372647,2944,val,367,0.0,0.9277578913114221,0.07224210868857794,3.3875341415405273
3,2.5876844914063164,2944,val,367,0.0,0.9127888057273024,0.08721119427269763,3.3866264820098877
4,2.1765764018763667,2944,val,367,0.0,0.7845753335502766,0.21542466644972336,3.429008960723877
5,1.593882936498393,2944,val,367,0.0027247956403269754,0.4855190367718841,0.5144809632281159,3.450944185256958
6,0.9436981081962585,2944,val,367,0.13896457765667575,0.24308493328994468,0.7569150667100553,3.3959429264068604
7,0.726063318874525,2944,val,367,0.14713896457765668,0.23136999674585096,0.7686300032541491,3.4015040397644043
8,0.6407181322574615,2944,val,367,0.1907356948228883,0.20240807028961927,0.7975919297103807,3.4502947330474854
9,0.5751579954572346,2944,val,367,0.2561307901907357,0.18288317604946305,0.817116823950537,3.4083423614501953
10,0.5257758316786393,2944,val,367,0.22343324250681199,0.20013016596160105,0.799869834038399,3.3796756267547607
11,0.4951607435941696,2944,val,367,0.28065395095367845,0.17181906931337454,0.8281809306866255,3.4055075645446777
12,0.4588737235121105,2944,val,367,0.29427792915531337,0.17051740969736415,0.8294825903026358,3.4240775108337402
13,0.43734650702580163,2944,val,367,0.2970027247956403,0.17051740969736415,0.8294825903026358,3.4262466430664062
14,0.4146595597267151,2944,val,367,0.29427792915531337,0.16140579238529124,0.8385942076147088,3.374967336654663
15,0.3979915192593699,2944,val,367,0.2670299727520436,0.1750732183534006,0.8249267816465994,3.4016520977020264
16,0.38335675519445667,2944,val,367,0.2561307901907357,0.1679140904653433,0.8320859095346567,3.463684558868408
17,0.36600249811359076,2944,val,367,0.28337874659400547,0.17214448421737716,0.8278555157826228,3.4471471309661865
18,0.3427340848290402,2944,val,367,0.30517711171662126,0.1679140904653433,0.8320859095346567,3.385791540145874
19,0.3285566296266473,2944,val,367,0.3188010899182561,0.16238203709729906,0.837617962902701,3.4204657077789307
20,0.3061975541970004,2944,val,367,0.31607629427792916,0.15066710055320534,0.8493328994467947,3.4419291019439697
21,0.29478405383617984,2944,val,367,0.32697547683923706,0.1548974943052392,0.8451025056947608,3.4219229221343994
22,0.2759810469072798,2944,val,367,0.30517711171662126,0.16498535632931988,0.8350146436706801,3.4090094566345215
23,0.25261717257292376,2944,val,367,0.35149863760217986,0.14253172795314026,0.8574682720468597,3.439497470855713
24,0.22758299824984177,2944,val,367,0.3542234332425068,0.14188089814513505,0.858119101854865,3.467158317565918
25,0.20800018310546875,2944,val,367,0.3405994550408719,0.14350797266514806,0.856492027334852,3.400430679321289
26,0.19853550001330997,2944,val,367,0.36239782016348776,0.14253172795314026,0.8574682720468597,3.4265096187591553
27,0.18486302054446677,2944,val,367,0.3542234332425068,0.14513504718516107,0.8548649528148389,3.414303779602051
28,0.17308491468429565,2944,val,367,0.3460490463215259,0.15424666449723398,0.845753335502766,3.4455478191375732
29,0.16606145870426428,2944,val,367,0.3405994550408719,0.15001627074520013,0.8499837292547998,3.3974051475524902
30,0.1603230825908806,2944,val,367,0.3678474114441417,0.14090465343312725,0.8590953465668727,3.431083917617798
31,0.14123089984059334,2944,val,367,0.36239782016348776,0.1461112918971689,0.8538887081028311,3.4006476402282715
32,0.1202383433347163,2944,val,367,0.3678474114441417,0.13439635535307518,0.8656036446469249,3.4699161052703857
33,0.10068749717396239,2944,val,367,0.3923705722070845,0.13244386592905955,0.8675561340709405,3.386218547821045
34,0.08617716088243153,2944,val,367,0.40599455040871935,0.1282134721770257,0.8717865278229743,3.4200754165649414
35,0.06822029970910239,2944,val,367,0.42779291553133514,0.12203058900097624,0.8779694109990237,3.457958459854126
36,0.05717674861459628,2944,val,367,0.4141689373297003,0.12984054669703873,0.8701594533029613,3.4313933849334717
37,0.07342533929192502,2944,val,367,0.34877384196185285,0.1461112918971689,0.8538887081028311,3.4217588901519775
38,0.08686980694208456,2944,val,367,0.3814713896457766,0.13504718516108039,0.8649528148389196,3.4182865619659424
39,0.07997251310102317,2944,val,367,0.3978201634877384,0.1356980149690856,0.8643019850309144,3.406473159790039
40,0.0757114348690147,2944,val,367,0.4359673024523161,0.12593556784900747,0.8740644321509925,3.4532060623168945
41,0.05162038662187431,2944,val,367,0.45231607629427795,0.1174747803449398,0.8825252196550601,3.4180734157562256
